A_x [g],A_y [g],A_z [g],G_x [mdps],G_y [mdps],G_z [mdps]
-0.000976,0.011346,1.004304,-560.000000,280.000000,-140.000000
-0.000488,0.011712,1.004548,-420.000000,280.000000,-140.000000
-0.000976,0.011102,1.004548,-420.000000,280.000000,-280.000000
0.000122,0.011590,1.003328,-560.000000,280.000000,-420.000000
0.000366,0.011102,1.003450,-700.000000,420.000000,-280.000000
-0.000244,0.011956,1.007354,-700.000000,560.000000,-140.000000
0.000610,0.011102,1.004060,-700.000000,420.000000,0.000000
-0.000122,0.011346,1.005280,-420.000000,280.000000,0.000000
0.000488,0.011346,1.005768,-140.000000,280.000000,0.000000
-0.000366,0.010858,1.005280,-140.000000,140.000000,-140.000000
0.000610,0.011956,1.005036,-280.000000,140.000000,-140.000000
0.001342,0.010736,1.004792,-420.000000,0.000000,0.000000
0.002562,0.011102,1.004548,-560.000000,0.000000,0.000000
0.000610,0.011956,1.007110,-560.000000,140.000000,140.000000
0.000244,0.011956,1.006012,-560.000000,280.000000,0.000000
0.002074,0.012566,1.004792,-420.000000,420.000000,0.000000
0.001342,0.012810,1.006012,-420.000000,420.000000,-280.000000
-0.000122,0.011834,1.005402,-560.000000,280.000000,-280.000000
-0.000366,0.012444,1.004670,-700.000000,280.000000,-280.000000
0.000488,0.012932,1.004792,-700.000000,420.000000,-140.000000
0.001708,0.010980,1.006256,-560.000000,280.000000,0.000000
0.001220,0.013176,1.004060,-560.000000,140.000000,0.000000
0.000244,0.012810,1.004182,-560.000000,140.000000,140.000000
0.001342,0.013054,1.003450,-700.000000,140.000000,280.000000
0.001220,0.012932,1.004548,-700.000000,140.000000,140.000000
0.000000,0.012444,1.004426,-700.000000,280.000000,0.000000
0.000244,0.012688,1.005280,-560.000000,140.000000,-280.000000
-0.000610,0.012322,1.004182,-560.000000,0.000000,-420.000000
-0.000122,0.012932,1.003572,-560.000000,-140.000000,-280.000000
0.000000,0.012200,1.003328,-560.000000,0.000000,0.000000
0.000976,0.011468,1.004304,-560.000000,140.000000,0.000000
-0.000244,0.011956,1.004548,-700.000000,280.000000,0.000000
-0.001342,0.012688,1.003816,-560.000000,420.000000,140.000000
-0.000122,0.011834,1.006378,-420.000000,280.000000,140.000000
-0.000976,0.012444,1.006866,-420.000000,140.000000,140.000000
-0.000854,0.013908,1.005036,-420.000000,0.000000,140.000000
0.000122,0.012810,1.006012,-420.000000,140.000000,0.000000
-0.001586,0.013054,1.005158,-560.000000,280.000000,-140.000000
-0.001342,0.012078,1.004426,-840.000000,560.000000,-280.000000
-0.001952,0.012688,1.006134,-980.000000,560.000000,-140.000000
-0.001586,0.013420,1.004548,-840.000000,420.000000,-140.000000
-0.002318,0.014640,1.004426,-560.000000,420.000000,-140.000000
-0.003294,0.015372,1.005036,-420.000000,420.000000,-140.000000
-0.002196,0.014762,1.005524,-140.000000,560.000000,-280.000000
-0.001708,0.015128,1.003816,0.000000,560.000000,-420.000000
-0.003660,0.015250,1.004060,-140.000000,560.000000,-420.000000
