A_x [g],A_y [g],A_z [g],G_x [mdps],G_y [mdps],G_z [mdps]
-0.087840,-1.212680,0.249856,,,
-0.081496,-1.208776,0.258152,,,
-0.078568,-1.221952,0.261080,,,
-0.082960,-1.224392,0.265960,,,
-0.081984,-1.222440,0.269864,,,
-0.080032,-1.219024,0.276208,,,
-0.091256,-1.210240,0.277672,,,
-0.087352,-1.211704,0.283040,,,
-0.093208,-1.213656,0.288408,,,
-0.110776,-1.213656,0.292312,,,
-0.101992,-1.206824,0.300608,,,
-0.109800,-1.210728,0.312320,,,
-0.108824,-1.214632,0.314272,,,
-0.103456,-1.218048,0.313784,,,
-0.112240,-1.229760,0.318664,,,
-0.118096,-1.239032,0.317200,,,
-0.127368,-1.242936,0.313296,,,
-0.126880,-1.240984,0.314272,,,
-0.131760,-1.242936,0.313784,,,
-0.139568,-1.251720,0.318664,,,
-0.142008,-1.258064,0.318664,,,
-0.136640,-1.258552,0.322568,,,
-0.137128,-1.259528,0.339648,,,
-0.142496,-1.248792,0.345504,,,
-0.143472,-1.236104,0.361120,,,
-0.140544,-1.241472,0.380640,,,
-0.134200,-1.246352,0.383080,,,
-0.126392,-1.244888,0.390400,,,
-0.127368,-1.241472,0.395280,,,
-0.123464,-1.238056,0.400160,,,
-0.120048,-1.232200,0.416264,,,
-0.124440,-1.230736,0.426512,,,
-0.129320,-1.239520,0.435784,,,
-0.127856,-1.236104,0.441640,,,
-0.123952,-1.236592,0.449936,,,
-0.126392,-1.237568,0.461160,,,
-0.127368,-1.226832,0.476776,,,
-0.132248,-1.223904,0.489464,,,
-0.129808,-1.216584,0.500688,,,
-0.129320,-1.213656,0.510936,,,
-0.128832,-1.212680,0.524112,,,
-0.126880,-1.203896,0.550952,,,
-0.128832,-1.199504,0.568520,,,
-0.124928,-1.202432,0.581208,,,
-0.118584,-1.206824,0.597800,,,
-0.115168,-1.201456,0.612440,,,
-0.112728,-1.195600,0.629032,,,
-0.117120,-1.205360,0.638792,,,
-0.122000,-1.207800,0.648552,,,
-0.119072,-1.205848,0.661728,,,
-0.112728,-1.213168,0.668072,,,
-0.119072,-1.201456,0.678808,,,
-0.121024,-1.195112,0.694912,,,
-0.112728,-1.193160,0.707600,,,
-0.118584,-1.184864,0.720288,,,
-0.110776,-1.167784,0.735416,,,
-0.107360,-1.159976,0.746152,,,
-0.105896,-1.170224,0.750056,,,
-0.096136,-1.174128,0.745176,,,
-0.090280,-1.180472,0.746152,,,
-0.092232,-1.183400,0.744200,,,
-0.096624,-1.186328,0.733464,,,
-0.101504,-1.193160,0.717360,,,
-0.105896,-1.188768,0.699792,,,
-0.105896,-1.188280,0.693936,,,
-0.103456,-1.187792,0.682224,,,
-0.098088,-1.190232,0.675392,,,
-0.101992,-1.191696,0.667584,,,
-0.099552,-1.190720,0.657824,,,
-0.103456,-1.189256,0.653920,,,
-0.098088,-1.191696,0.650504,,,
-0.086864,-1.199016,0.630984,,,
-0.088816,-1.203408,0.612440,,,
-0.088328,-1.210240,0.608536,,,
-0.091744,-1.215120,0.582184,,,
-0.089304,-1.219024,0.563640,,,
-0.086864,-1.220976,0.545096,,,
-0.082472,-1.228784,0.516792,,,
-0.082472,-1.239032,0.505080,,,
-0.082472,-1.254160,0.486536,,,
-0.072224,-1.259040,0.463112,,,
-0.079544,-1.254648,0.448472,,,
-0.077592,-1.256112,0.434320,,,
-0.068808,-1.264896,0.412848,,,
-0.071248,-1.261480,0.393816,,,
-0.065880,-1.256600,0.379176,,,
-0.070760,-1.266848,0.359656,,,
-0.071736,-1.268312,0.343064,,,
-0.063440,-1.265384,0.321592,,,
-0.065880,-1.268800,0.298656,,,
-0.062464,-1.271240,0.282552,,,
-0.053192,-1.279048,0.261080,,,
-0.057096,-1.291736,0.249368,,,
-0.058560,-1.298080,0.229848,,,
-0.050752,-1.301008,0.203984,,,
-0.061000,-1.298568,0.191296,,,
-0.064416,-1.297592,0.174216,,,
-0.057584,-1.301984,0.159088,,,
-0.054656,-1.317600,0.146400,,,
-0.053680,-1.327848,0.130296,,,
-0.055144,-1.328336,0.111752,,,
-0.061000,-1.329312,0.102480,,,
-0.066856,-1.327360,0.092232,,,
-0.063928,-1.328336,0.077104,,,
-0.077592,-1.332240,0.072712,,,
-0.081984,-1.334192,0.052704,,,
-0.076128,-1.330288,0.043920,,,
-0.084424,-1.324920,0.042456,,,
-0.077592,-1.324920,0.027328,,,
-0.070272,-1.323944,0.017080,,,
-0.080032,-1.322480,0.019032,,,
-0.077592,-1.317600,0.014640,,,
-0.076616,-1.308328,0.009272,,,
-0.087352,-1.311256,-0.003416,,,
-0.082472,-1.313696,-0.012688,,,
-0.081496,-1.320528,-0.010736,,,
-0.096136,-1.335656,-0.035136,,,
-0.100528,-1.337608,-0.058560,,,
-0.101992,-1.343952,-0.075640,,,
-0.111752,-1.352248,-0.083936,,,
-0.117608,-1.355664,-0.092720,,,
-0.125904,-1.358592,-0.102480,,,
-0.127856,-1.364936,-0.112240,,,
-0.133712,-1.368352,-0.122488,,,
-0.140544,-1.372744,-0.127856,,,
-0.138592,-1.379088,-0.142984,,,
-0.148840,-1.385920,-0.144448,,,
-0.162992,-1.387872,-0.136640,,,
-0.165432,-1.372744,-0.146400,,,
-0.174216,-1.366400,-0.142008,,,
-0.176168,-1.365912,-0.136152,,,
-0.174216,-1.363472,-0.141032,,,
-0.181536,-1.375184,-0.149816,,,
-0.184464,-1.381528,-0.159576,,,
-0.186904,-1.389336,-0.165920,,,
-0.196664,-1.402512,-0.175680,,,
-0.203496,-1.400072,-0.183000,,,
-0.203984,-1.398608,-0.186904,,,
-0.211304,-1.405928,-0.186416,,,
-0.212768,-1.408368,-0.186416,,,
-0.217160,-1.407880,-0.187880,,,
-0.223992,-1.411296,-0.191784,,,
-0.229360,-1.410320,-0.186904,,,
-0.230824,-1.404952,-0.179096,,,
-0.234240,-1.403488,-0.176168,,,
-0.242048,-1.400072,-0.170312,,,
-0.238144,-1.396168,-0.165432,,,
-0.241072,-1.394216,-0.162016,,,
-0.242048,-1.390800,-0.153720,,,
-0.240096,-1.392264,-0.142008,,,
-0.248392,-1.396168,-0.142008,,,
-0.250344,-1.391776,-0.140544,,,
-0.247416,-1.390312,-0.133224,,,
-0.253272,-1.391288,-0.136152,,,
-0.252296,-1.390800,-0.138104,,,
-0.251808,-1.391288,-0.131760,,,
-0.259616,-1.394704,-0.135664,,,
-0.259616,-1.394704,-0.132248,,,
-0.261568,-1.383480,-0.122000,,,
-0.267424,-1.374208,-0.123952,,,
-0.265472,-1.371280,-0.118096,,,
-0.259128,-1.368352,-0.103456,,,
-0.258152,-1.359080,-0.096136,,,
-0.258640,-1.354200,-0.084424,,,
-0.263520,-1.350296,-0.076616,,,
-0.268400,-1.355176,-0.076616,,,
-0.264008,-1.356152,-0.059048,,,
-0.256200,-1.353712,-0.052216,,,
-0.251320,-1.364448,-0.059048,,,
-0.258152,-1.370304,-0.053192,,,
-0.256688,-1.383480,-0.051728,,,
-0.256200,-1.385432,-0.054168,,,
-0.263032,-1.377624,-0.046848,,,
-0.260592,-1.385920,-0.048312,,,
-0.258152,-1.385920,-0.053680,,,
-0.260592,-1.378600,-0.047824,,,
-0.264496,-1.378600,-0.032696,,,
-0.266448,-1.379576,-0.027816,,,
-0.259616,-1.377624,-0.021960,,,
-0.255224,-1.369816,-0.014152,,,
-0.261080,-1.368840,-0.007808,,,
-0.262544,-1.367376,-0.000976,,,
-0.257176,-1.366400,0.000000,,,
-0.256688,-1.366888,0.012688,,,
-0.263520,-1.362008,0.020984,,,
-0.259128,-1.363960,0.025864,,,
-0.255712,-1.364448,0.030744,,,
-0.255712,-1.364936,0.037088,,,
-0.251808,-1.362008,0.045384,,,
-0.249368,-1.359080,0.045384,,,
-0.242048,-1.358592,0.051240,,,
-0.238144,-1.352248,0.051728,,,
-0.245952,-1.350784,0.056120,,,
-0.247904,-1.342000,0.062952,,,
-0.239120,-1.346392,0.069784,,,
-0.235216,-1.359568,0.070272,,,
-0.236680,-1.366400,0.066856,,,
-0.230336,-1.371768,0.068808,,,
-0.235216,-1.371280,0.069784,,,
-0.239608,-1.379576,0.071736,,,
-0.235216,-1.376160,0.070760,,,
-0.239120,-1.373232,0.072224,,,
-0.239120,-1.374696,0.067832,,,
-0.236192,-1.369816,0.071736,,,
-0.237168,-1.371280,0.083448,,,
-0.239608,-1.376648,0.084912,,,
-0.232288,-1.376648,0.085400,,,
-0.231312,-1.374696,0.087352,,,
-0.234728,-1.373232,0.097112,,,
-0.233752,-1.364936,0.099552,,,
-0.226432,-1.366888,0.100528,,,
-0.229360,-1.370304,0.104920,,,
-0.234240,-1.364936,0.105896,,,
-0.227408,-1.367376,0.112728,,,
-0.222040,-1.365424,0.113704,,,
-0.220576,-1.360544,0.121024,,,
-0.217160,-1.356152,0.126880,,,
-0.207888,-1.357616,0.132248,,,
-0.207888,-1.362496,0.135664,,,
-0.206424,-1.362496,0.135176,,,
-0.205448,-1.360544,0.136640,,,
-0.203984,-1.365424,0.140544,,,
-0.197152,-1.363472,0.145424,,,
-0.197640,-1.353712,0.151280,,,
-0.197152,-1.363472,0.150792,,,
-0.192760,-1.366400,0.147376,,,
-0.194224,-1.363960,0.149816,,,
-0.197640,-1.366888,0.156160,,,
-0.191296,-1.367376,0.158112,,,
-0.189344,-1.361032,0.157624,,,
-0.188856,-1.360544,0.162504,,,
-0.185928,-1.366400,0.166896,,,
-0.184464,-1.362496,0.180072,,,
-0.180072,-1.364936,0.182024,,,
-0.175680,-1.368840,0.174704,,,
-0.175192,-1.366400,0.181536,,,
-0.173240,-1.367376,0.182024,,,
-0.171288,-1.367864,0.185440,,,
-0.167384,-1.363472,0.190808,,,
-0.163480,-1.367376,0.183976,,,
-0.162504,-1.371768,0.188368,,,
-0.157624,-1.371280,0.192760,,,
-0.155184,-1.374696,0.184952,,,
-0.148840,-1.371768,0.191296,,,
-0.145912,-1.371280,0.189832,,,
-0.149816,-1.374208,0.192760,,,
-0.143960,-1.369816,0.205448,,,
-0.139080,-1.373720,0.203984,,,
-0.137616,-1.377136,0.200568,,,
-0.135176,-1.378112,0.197640,,,
-0.134200,-1.380064,0.200568,,,
-0.133224,-1.383480,0.208864,,,
-0.131272,-1.382016,0.204472,,,
-0.126880,-1.382992,0.197640,,,
-0.123464,-1.388360,0.206424,,,
-0.127856,-1.381040,0.206912,,,
-0.126880,-1.382016,0.205936,,,
-0.121024,-1.383480,0.209840,,,
-0.122976,-1.378600,0.216184,,,
-0.122000,-1.371768,0.214232,,,
-0.121512,-1.369816,0.213256,,,
-0.117608,-1.367864,0.226920,,,
-0.108824,-1.372744,0.227408,,,
-0.107848,-1.376160,0.224480,,,
-0.112240,-1.375672,0.232776,,,
-0.110288,-1.377136,0.229360,,,
-0.104432,-1.366400,0.229360,,,
-0.100528,-1.366888,0.237168,,,
-0.093208,-1.371280,0.236192,,,
-0.086864,-1.371280,0.236680,,,
-0.090768,-1.372256,0.233752,,,
-0.089304,-1.373232,0.235216,,,
-0.082960,-1.369816,0.235704,,,
-0.088816,-1.370792,0.236192,,,
-0.084912,-1.362984,0.244488,,,
-0.078568,-1.363960,0.244488,,,
-0.076616,-1.371768,0.239608,,,
-0.076128,-1.370304,0.239120,,,
-0.078080,-1.373720,0.238632,,,
-0.075640,-1.370304,0.242048,,,
-0.072224,-1.366888,0.249368,,,
-0.074176,-1.363960,0.256200,,,
-0.069296,-1.360544,0.258152,,,
-0.064904,-1.360544,0.256688,,,
-0.060512,-1.361032,0.260104,,,
-0.058560,-1.360056,0.264984,,,
-0.061976,-1.358592,0.267424,,,
-0.058560,-1.359568,0.266936,,,
-0.049288,-1.357128,0.273768,,,
-0.051728,-1.357128,0.279136,,,
-0.061000,-1.363472,0.275720,,,
-0.052216,-1.366400,0.275232,,,
-0.051728,-1.362984,0.275232,,,
-0.057096,-1.358592,0.271328,,,
-0.052216,-1.359080,0.270352,,,
-0.042456,-1.361520,0.273768,,,
-0.035136,-1.368352,0.279136,,,
-0.027328,-1.383480,0.281576,,,
-0.020496,-1.391776,0.279624,,,
-0.010248,-1.414224,0.285480,,,
0.012688,-1.449848,0.289872,,,
0.033184,-1.486936,0.290360,,,
0.041968,-1.519632,0.282064,,,
0.042944,-1.523536,0.259616,,,
0.033672,-1.507920,0.239608,,,
0.029768,-1.497184,0.232288,,,
0.033672,-1.492304,0.234240,,,
0.029768,-1.490840,0.232776,,,
0.031720,-1.498160,0.228384,,,
0.031720,-1.500600,0.228872,,,
0.025376,-1.492304,0.227896,,,
0.027328,-1.484008,0.239120,,,
0.025864,-1.482544,0.249368,,,
0.020984,-1.480104,0.248880,,,
0.018544,-1.483032,0.254248,,,
0.016104,-1.482544,0.256688,,,
0.015128,-1.483032,0.256688,,,
0.008296,-1.484008,0.255712,,,
0.008296,-1.482544,0.259128,,,
0.007320,-1.480592,0.252784,,,
-0.002440,-1.481080,0.251320,,,
-0.009760,-1.474248,0.252784,,,
-0.006832,-1.469856,0.254248,,,
-0.006832,-1.476200,0.256200,,,
-0.011224,-1.478640,0.255224,,,
-0.005856,-1.475224,0.261080,,,
-0.008296,-1.468880,0.257664,,,
-0.018056,-1.463512,0.257664,,,
-0.024888,-1.458144,0.262544,,,
-0.028792,-1.456192,0.260104,,,
-0.033672,-1.452288,0.262544,,,
-0.035624,-1.449360,0.262056,,,
-0.035624,-1.447896,0.260592,,,
-0.041968,-1.448384,0.260104,,,
-0.042944,-1.449360,0.251320,,,
-0.039528,-1.451312,0.247904,,,
-0.043920,-1.450824,0.253760,,,
-0.045384,-1.451312,0.247904,,,
-0.044896,-1.458144,0.241560,,,
-0.055144,-1.451312,0.254248,,,
-0.061976,-1.443992,0.250832,,,
-0.059536,-1.443016,0.244000,,,
-0.067344,-1.444968,0.244488,,,
-0.074176,-1.444480,0.235704,,,
-0.068320,-1.447408,0.234240,,,
-0.072712,-1.448872,0.229848,,,
-0.080032,-1.445456,0.224480,,,
-0.080032,-1.451312,0.221064,,,
-0.082472,-1.450824,0.213256,,,
-0.087840,-1.450336,0.212768,,,
-0.091256,-1.441552,0.209352,,,
-0.095160,-1.441064,0.214720,,,
-0.091744,-1.446920,0.211304,,,
-0.088816,-1.442528,0.201544,,,
-0.101992,-1.432280,0.205936,,,
-0.100040,-1.434720,0.203984,,,
-0.095648,-1.437648,0.205448,,,
-0.102968,-1.433256,0.203008,,,
-0.100528,-1.434232,0.194712,,,
-0.101016,-1.433744,0.191296,,,
-0.099064,-1.435208,0.190320,,,
-0.102480,-1.442528,0.189344,,,
-0.106872,-1.447896,0.183488,,,
-0.104920,-1.442040,0.182024,,,
-0.110288,-1.438136,0.187392,,,
-0.114680,-1.438624,0.182024,,,
-0.110776,-1.435696,0.184952,,,
-0.112240,-1.430816,0.187392,,,
-0.115656,-1.427400,0.186904,,,
-0.115168,-1.426912,0.195688,,,
-0.115656,-1.428864,0.198128,,,
-0.119560,-1.424960,0.202520,,,
-0.118584,-1.420080,0.203496,,,
-0.121024,-1.419592,0.205936,,,
-0.128344,-1.416664,0.205448,,,
-0.121024,-1.415200,0.203984,,,
-0.122976,-1.408856,0.212768,,,
-0.124928,-1.400072,0.213256,,,
